1	de	of, from, some, any	det, prep	[də, dy, de]					1. de From Latin dē.	[ ]	[ ]	[3]
4406	progressif	progressive	adj	[pʀɔgʀesif, -iv]					4388. progressif Borrowed from Latin prōgressīvus, from prōgredior (perfect participial stem: prōgress-) +‎ -īvus.	[ ]	[ ]	[3]
4407	une adhésion	membership, support	nf	[adezjɔ͂]						[ ]	[ ]	[ ]
4408	détailler	to detail	v	[detaje]					4390. détailler From Old French detailler, in turn from de- +‎ tailler	[ ]	[ ]	[3]
4409	présumer	to presume, assume	v	[pʀezyme]						[ ]	[ ]	[ ]
4410	rigoureux	rigorous, harsh, strict	adj(pl)	[ʀiguʀø, -øz]						[ ]	[ ]	[ ]
4411	revêtir	to take on, assume	v	[ʀ(ə)vetiʀ]					4393. revêtir From re- +‎ vêtir.	[ ]	[ ]	[3]
4412	distinct	distinct	adj	[distɛ͂, ɛ͂kt]					4394. distinct Borrowed from Latin distinctus.	[ ]	[ ]	[3]
4413	la directive	guideline	nf	[diʀɛktiv]					4395. directive Pronunciation IPA(key): /di.ʁɛk.tiv/ Rhymes: -iv Homophone: directives Adjective directive	[ ]	[ ]	[3]
4414	rural	rural	nadj	[ʀyʀal, o]					4396. rural From Old French rural, a borrowing from Latin rūrālis (“rural”), from rūs (“countryside”) + -ālis.	[ ]	[ ]	[3]
4415	persister	to persist, keep up, linger	v	[pɛʀsiste]						[ ]	[ ]	[ ]
4416	oriental	Oriental	nadj	[ɔʀjɑ͂tal, o]					4398. oriental Borrowed from Latin orientalis.	[ ]	[ ]	[3]
4417	consentir	to consent, agree	v	[kɔ͂sɑ͂tiʀ]					4399. consentir First attested in the 10th century; borrowed from Latin cōnsentiō.	[ ]	[ ]	[3]
4418	la variable	variable	nadj(f)	[vaʀjabl]					4400. variable From Latin variabilis.	[ ]	[ ]	[3]
4419	contradictoire	contradictory, conflicting	adj(f)	[kɔ͂tʀadiktwaʀ]					4401. contradictoire Borrowed from Late Latin contrādictōrius (“contradictory”), from Latin contrādīcō (“I speak against; contradict”), from contrā (“against”) + dīcō (“I say, speak”).	[ ]	[ ]	[3]
4420	instaurer	to institute, introduce	v	[ɛ͂stɔʀe]					4402. instaurer From Latin instaurare,	[ ]	[ ]	[3]
4421	revendiquer	to claim	v	[ʀ(ə)vɑ͂dike]					4403. revendiquer Back-formation from revendication..	[ ]	[ ]	[3]
4422	un accroissement	increase	nm	[akʀwasmɑ͂]						[ ]	[ ]	[ ]
4423	la diminution	reduction, decreasing	nf	[diminysjɔ͂]					4405. diminution From Old French diminucion, from Latin dīminūtiō.	[ ]	[ ]	[3]
4424	la privatisation	privatization	nf	[pʀivatizasjɔ͂]						[ ]	[ ]	[ ]
4425	la réglementation	regulation	nf	[ʀɛgləmɑ͂tasjɔ͂]					4407. réglementation réglementer +‎ -ation	[ ]	[ ]	[3]
4426	déplorer	to deplore	v	[deplɔʀe]					4408. déplorer Borrowed from Latin dēplōrō.	[ ]	[ ]	[3]
4427	mobiliser	to mobilize, call up	v	[mɔbilize]						[ ]	[ ]	[ ]
4428	encadrer	to frame, train	v	[ɑ͂kɑdʀe]					4410. encadrer en- +‎ cadre +‎ -er. See also cadrer.	[ ]	[ ]	[3]
4429	la télécommunication	telecommunication	nf	[telekɔmynikasjɔ͂]					4411. télécommunication First attested 1904, coined by French engineer and novelist Édouard Estaunié, from télé- (“far off”) +‎ communication	[ ]	[ ]	[3]
4430	un aliment	food	nm	[alimɑ͂]					4412. aliment From Latin alimentum	[ ]	[ ]	[3]
4431	coordonner	to coordinate	v	[kɔɔʀdɔne]						[ ]	[ ]	[ ]
4432	différer	to differ, vary	v	[difeʀe]					4414. différer From Latin differō (“differ”).	[ ]	[ ]	[3]
4433	découler	to ensue, follow	v	[dekule]					4415. découler dé- +‎ couler	[ ]	[ ]	[3]
4434	mixte	mixed	adj(f)	[mikst]					4416. mixte Borrowed from Latin mixtus.	[ ]	[ ]	[3]
4435	siéger	to sit	v	[sjeʒe]						[ ]	[ ]	[ ]
4436	grand-chose	not very much	nmi	[gʀɑ͂ʃoz]						[ ]	[ ]	[ ]
4437	la transparence	transparency	nf	[tʀɑ͂spaʀɑ͂s]					4419. transparence transparent +‎ -ence, or borrowed from Medieval Latin trānspārentia, from trānspārēns (“transparent”).	[ ]	[ ]	[3]
4438	amorcer	to bait, prime, begin, initiate	v	[amɔʀse]					4420. amorcer From amorce +‎ -er.	[ ]	[ ]	[3]
4439	la productivité	productivity	nf	[pʀɔdyktivite]						[ ]	[ ]	[ ]
4440	simplifier	to simplify	v	[sɛ͂plifje]					4422. simplifier simple +‎ -ifier	[ ]	[ ]	[3]
4441	le scrutin	ballot, poll	nm	[skʀytɛ͂]					4423. scrutin Borrowed from Medieval Latin scrutinium (in the phrase per viam scrutinii), ultimately from Latin scrutari.	[ ]	[ ]	[3]
4442	passionner	to fascinate, grip	v	[pasjɔne]					4424. passionner passion +‎ -er	[ ]	[ ]	[3]
4443	généraliser	to generalize	v	[ʒeneʀalize]					4425. généraliser From général	[ ]	[ ]	[3]
4444	un économiste, une économiste	economist	nm,nf	[ekɔnɔmist]					4426. économiste économie +‎ -iste.	[ ]	[ ]	[3]
4445	vouer	to devote, dedicate to, vow to	v	[vwe]					4427. vouer From vœu; cf. also Late Latin votāre, from Latin vōtum. Compare Italian votare, Spanish and Portuguese votar.	[ ]	[ ]	[3]
4446	proclamer	to proclaim, declare	v	[pʀɔklame]					4428. proclamer From Middle French proclamer, from Old French proclamer, borrowed from Latin prōclāmō, prōclāmāre.	[ ]	[ ]	[3]
4447	le monopole	monopoly	nm	[mɔnɔpɔl]					4429. monopole Borrowed from Latin monopōlium.	[ ]	[ ]	[3]
4448	approfondir	to deepen, make deeper, go further into	v	[apʀɔfɔ͂diʀ]					4430. approfondir From profond (deep)	[ ]	[ ]	[3]
4449	syndical	(trade-) union	adj	[sɛ͂dikal, o]					4431. syndical syndicat +‎ -al	[ ]	[ ]	[3]
4450	un abonné	subscribed, subscriber	nadj	[abɔne]						[ ]	[ ]	[ ]
4451	structurel	structural	adj	[stʀyktyʀɛl]						[ ]	[ ]	[ ]
4452	dispenser	to exempt, avoid	v	[dispɑ͂se]					4434. dispenser Borrowed from Latin dispensō. Compare dépenser.	[ ]	[ ]	[3]
4453	le déroulement	development, progress	nm	[deʀulmɑ͂]					4435. déroulement From the verb dérouler.	[ ]	[ ]	[3]
4454	régir	to govern	v	[ʀeʒiʀ]					4436. régir Borrowed from Latin regere, present active infinitive of regō, with a change in conjugation.	[ ]	[ ]	[3]
4455	ministériel	ministerial; minister	adj	[ministeʀjɛl]					4437. ministériel From ministère +‎ -iel, on the basis of Late Latin ministeriālis. Doublet of ménestrel.	[ ]	[ ]	[3]
4456	systématiquement	systematically	adv	[sistematikmɑ͂]					4438. systématiquement systématique +‎ -ment	[ ]	[ ]	[3]
4457	équiper	to equip, kit out, fit out, tool up	v	[ekipe]					4439. équiper From Middle French esquiper, from Old French esquiper, eschiper (“to board a ship, set sail”), partly from Old English sċipian (“to board a ship, set sail”) and partly from Old Norse skipa (“to arrange, prepare a ship, equip”); both from Proto-Germanic *skipōną (“to ship, sail, embark”), from Proto-Germanic *skipą (“ship”). More at ship.	[ ]	[ ]	[3]
4458	le détriment	detriment	nm	[detʀimɑ͂]					4440. détriment Borrowed from Latin dētrīmentum.	[ ]	[ ]	[3]
4459	unanime	unanimous	adj(f)	[ynanim]					4441. unanime Borrowed from Latin unanimus.	[ ]	[ ]	[3]
4460	islamique	Islamic	adj(f)	[islamik]						[ ]	[ ]	[ ]
4461	une attribution	awarding, allocation, assignment, attribution	nf	[atʀibysjɔ͂]					4443. attribution Borrowed from Latin attribūtiō. Synchronically analysable as attribuer +‎ -tion.	[ ]	[ ]	[3]
4462	ethnique	ethnic	nadj(f)	[ɛtnik]					4444. ethnique From Latin ethnicus (“pagan, heathen”), from Ancient Greek ἐθνικός (ethnikós, “of or for a nation, heathen”), from ἔθνος (éthnos, “a company', later 'a people or nation, heathens”).	[ ]	[ ]	[3]
4463	un interlocuteur	speaker	nm	[ɛ͂tɛʀlɔkytœʀ, -tʀis]					4445. interlocuteur From the Latin interloqui.	[ ]	[ ]	[3]
4464	spécifier	to specify	v	[spesifje]					4446. spécifier From Vulgar Latin *specificō, specificāre, from specificus (“specific, particular”), from Latin speciēs (“kind, quality, species”).	[ ]	[ ]	[3]
4465	la rémunération	remuneration, payment, pay	nf	[ʀemyneʀasjɔ͂]					4447. rémunération Borrowed from Latin remūnerātiō. Synchronically analysable as rémunérer +‎ -ation.	[ ]	[ ]	[3]
4466	adhérer	to stick to, support, join, be a member of	v	[adeʀe]					4448. adhérer Borrowed from Latin adhaereō, adhaerāre. Compare the inherited Old French term aerdre, still used in Northern France (see aerde in Picard).	[ ]	[ ]	[3]
4467	systématique	systematic	nadj(f)	[sistematik]					4449. systématique See système.	[ ]	[ ]	[3]
4468	parallèlement	in parallel, similarly	adv	[paʀalɛlmɑ͂]					4450. parallèlement parallèle +‎ -ment	[ ]	[ ]	[3]
4469	francophone	French-speaking, French speaker, francophone	adj(f)	[fʀɑ͂kɔfɔn]					4451. francophone franco- +‎ -phone.	[ ]	[ ]	[3]
4470	émaner	to issue from, emanate from, come from, radiate from	v	[emane]						[ ]	[ ]	[ ]
4471	prévaloir	to prevail	v	[pʀevalwaʀ]					4453. prévaloir Borrowed from Latin praevalēre, equivalent to pré- +‎ valoir.	[ ]	[ ]	[3]
4472	apprêter	to prepare, get ready, dress	v	[apʀete]					4454. apprêter Old French aprester, corresponding to a- +‎ prêt +‎ -er	[ ]	[ ]	[3]
4473	cibler	to target	v	[sible]					4455. cibler From cible +‎ -er	[ ]	[ ]	[3]
4474	additionnel	additional	adj	[adisjɔnɛl]						[ ]	[ ]	[ ]
4475	le consensus	consensus	nm(pl)	[kɔ͂sɛ͂sys]					4457. consensus Borrowed from Latin cōnsēnsus (“agreement, accordance, unanimity”).	[ ]	[ ]	[3]
4476	un excédent	surplus	nm	[ɛksedɑ͂]						[ ]	[ ]	[ ]
4477	la mondialisation	internationalisation, globalisation	nf	[mɔ͂djalizasjɔ͂]					4459. mondialisation mondial +‎ -isation	[ ]	[ ]	[3]
4478	le conventionnel	conventional	nadj	[kɔ͂vɑ͂sjɔnɛl]					4460. conventionnel From convention +‎ -el.	[ ]	[ ]	[3]
4479	une unanimité	unanimity	nf	[ynanimite]					4461. unanimité Borrowed from Latin ūnanimitās. Synchronically analysable as unanime +‎ -ité.	[ ]	[ ]	[3]
4480	une inégalité	difference, uneveness, inequality	nf	[inegalite]						[ ]	[ ]	[ ]
4481	accentuer	to stress, to emphasize, become more pronounced	v	[aksɑ͂tɥe]					4463. accentuer From accent.	[ ]	[ ]	[3]
4482	rattacher	to attach, join, tie	v	[ʀataʃe]					4464. rattacher re- +‎ attacher	[ ]	[ ]	[3]
4483	contracter	to contract, take out, tense	v	[kɔ͂tʀakte]					4465. contracter A learned word created from the root of Latin contractus.	[ ]	[ ]	[3]
4484	territorial	territorial, land	adj	[teʀitɔʀjal, jo]					4466. territorial Borrowed from Late Latin territorialis, from Latin territorium; equivalent to territoire +‎ -al.	[ ]	[ ]	[3]
4485	subsister	to subsist, remain	v	[sybziste]						[ ]	[ ]	[ ]
4486	un usager	user	nm	[yzaʒe, -ɛʀ]					4468. usager usage +‎ -er	[ ]	[ ]	[3]
4487	la continuité	continuity, continuation	nf	[kɔ͂tinɥite]					4469. continuité continu +‎ -ité, or borrowed from Latin continuitas.	[ ]	[ ]	[3]
4488	maximal	maximal	adj	[maksimal, o]					4470. maximal From maximum +‎ -al.	[ ]	[ ]	[3]
4489	une idéologie	ideology	nf	[ideɔlɔʒi]					4471. idéologie idéo- (“ideo-”) +‎ -logie (“-logy”). Coined 1796 by Destutt de Tracy.[1][2] Modern sense of “doctrine” attributed to use of related idéologue (“ideologue”) by Napoleon Bonaparte as a term of abuse towards political opponents in early 1800s.	[ ]	[ ]	[3]
4490	le demandeur	seeker, complainant	nm	[d(ə)mɑ͂dœʀ, -øz]					4472. demandeur From demander +‎ -eur.	[ ]	[ ]	[3]
4491	homologue	counterpart, homologue	adj(f)	[ɔmɔlɔg]					4473. homologue From Ancient Greek ὁμόλογος (homólogos, “agreeing, of one mind”).	[ ]	[ ]	[3]
4492	successif	successive	adj	[syksesif, -iv]						[ ]	[ ]	[ ]
4493	le matériau	material	nm	[mateʀjo]						[ ]	[ ]	[ ]
4494	la divergence	divergence, difference	nf	[divɛʀʒɑ͂s]					4476. divergence From Latin divergentia.	[ ]	[ ]	[3]
4495	la municipalité	municipality	nf	[mynisipalite]					4477. municipalité From municipal +‎ -ité.	[ ]	[ ]	[3]
4496	consécutif	consecutive	adj	[kɔ͂sekytif, -iv]					4478. consécutif Borrowed from Medieval Latin cōnsecūtīvus.	[ ]	[ ]	[3]
4497	institutionnel	institutional	adj	[ɛ͂stitysjɔnɛl]						[ ]	[ ]	[ ]
4498	la confédération	confederation	nf	[kɔ͂fedeʀasjɔ͂]					4480. confédération Late Latin confœderātiō (“covenant, agreement”).	[ ]	[ ]	[3]
4499	acquitter	to acquit, pay, settle, pay off	v	[akite]						[ ]	[ ]	[ ]
4500	référer	to refer, consult, refer to	v	[ʀefeʀe]					4482. référer From Latin referre.	[ ]	[ ]	[3]
4501	substantiel	substantial	adj	[sypstɑ͂sjɛl]					4483. substantiel Borrowed from Late Latin substantiālis. Synchronically analysable as substance +‎ -iel.	[ ]	[ ]	[3]
4502	une exclusion	exclusion, expulsion	nf	[ɛksklyzjɔ͂]					4484. exclusion From Latin exclusio, from excludere.	[ ]	[ ]	[3]
4503	préconiser	to recommend, advocate	v	[pʀekɔnize]					4485. préconiser From Middle French, from Medieval Latin preconizō, from Latin praecō (“crier, herald”).	[ ]	[ ]	[3]
4504	un historien	historian	nm	[istɔʀjɛ͂, jɛn]					4486. historien histoire +‎ -ien	[ ]	[ ]	[3]
4505	atténuer	to lessen, diminish, dim, subdue, reduce	v	[atenɥe]						[ ]	[ ]	[ ]
4506	applicable	applicable	adj(f)	[aplikabl]					4488. applicable From appliquer +‎ -able	[ ]	[ ]	[3]
4507	sud-est	south-east	nmi	[sydɛst]						[ ]	[ ]	[ ]
4508	le conjoint	spouse, joint	nadj	[kɔ͂ʒwɛ͂, wɛ͂t]						[ ]	[ ]	[ ]
4509	assortir	to match, accompany	v	[asɔʀtiʀ]					4491. assortir a- +‎ sortir	[ ]	[ ]	[3]
4510	la restructuration	restructure, restructuring	nf	[ʀəstʀyktyʀasjɔ͂]						[ ]	[ ]	[ ]
4511	demi-heure	half an hour	nf	[d(ə)mijœʀ]						[ ]	[ ]	[ ]
4512	un actionnaire, une actionnaire	shareholder	nm,nf	[aksjɔnɛʀ]					4494. actionnaire From action +‎ -aire.	[ ]	[ ]	[3]
4513	redouter	to dread, fear	v	[ʀədute]					4495. redouter Middle French redoubter < Old French redoter, corresponding to re- +‎ douter.	[ ]	[ ]	[3]
4514	acheminer	to forward, dispatch, transport	v	[aʃ(ə)mine]					4496. acheminer From a- +‎ chemin +‎ -er.	[ ]	[ ]	[3]
4515	conformer	to model, conform	v	[kɔ͂fɔʀme]					4497. conformer Borrowed from Latin conformāre, present active infinitive of conformō. Equivalent to conforme +‎ -er.	[ ]	[ ]	[3]
4516	délibérer	to deliberate, debate	v	[delibeʀe]					4498. délibérer Borrowed from Latin dēlīberāre, dēlīberō (“to ponder”). Cognate with Italian deliberare and Spanish deliberar. Unrelated to French libérer.	[ ]	[ ]	[3]
4517	puiser	to draw, take	v	[pɥize]					4499. puiser From puits (“a well”)	[ ]	[ ]	[3]
4518	géographique	geographic, geographical	adj(f)	[ʒeɔgʀafik]					4500. géographique géographie +‎ -ique	[ ]	[ ]	[3]
4519	œuvrer	to work	v	[œvʀe]					4501. œuvrer Alteration, by analogy with œuvre, of ouvrer. Created to avoid the confusion with ouvrir. Doublet of opérer and ouvrer.	[ ]	[ ]	[3]
4520	la contestation	questioning, protest	nf	[kɔ͂tɛstasjɔ͂]						[ ]	[ ]	[ ]
4521	iranien	Iranian	nadj	[iʀanjɛ͂, jɛn]					4503. iranien Iran +‎ -ien	[ ]	[ ]	[3]
4522	conférer	to confer	v	[kɔ͂feʀe]						[ ]	[ ]	[ ]
4523	interpeller	to call out to, question	v	[ɛ͂tɛʀpəle]					4505. interpeller Borrowed from Latin interpellāre, from interpellō (“I interrupt, I hinder”). Compare Italian interpellare, Spanish and Portuguese interpelar, English interpellate.	[ ]	[ ]	[3]
4524	fréquemment	frequently	adv	[fʀekamɑ͂]					4506. fréquemment From fréquent +‎ -ment. The middle T is dropped to facilitate the pronunciation.	[ ]	[ ]	[3]
4525	la légitimité	legitimacy	nf	[leʒitimite]						[ ]	[ ]	[ ]
4526	dériver	to divert, derive	v	[deʀive]						[ ]	[ ]	[ ]
4527	respectivement	respectively	adv	[ʀɛspɛktivmɑ͂]					4509. respectivement respective +‎ -ment	[ ]	[ ]	[3]
4528	induire	to infer, induce, result in , lead to	v	[ɛ͂dɥiʀ]					4510. induire Borrowed from Latin indūcere, present active infinitive of indūcō (or altered from the Old French form enduire). Compare the inherited doublet enduire.	[ ]	[ ]	[3]
4529	un arbitrage	refereeing, umpiring, arbitration	nm	[aʀbitʀaʒ]					4511. arbitrage From arbitrer +‎ -age.	[ ]	[ ]	[3]
4530	déléguer	to delegate	v	[delege]					4512. déléguer Borrowed from Latin delego, delegare.	[ ]	[ ]	[3]
4531	miner	to mine, erode	v	[mine]					4513. miner From mine.	[ ]	[ ]	[3]
4532	composante	component	nf	[kɔ͂pozɑ͂t]						[ ]	[ ]	[ ]
4533	instituer	to introduce, impose, establish, institute	v	[ɛ͂stitɥe]					4515. instituer Borrowed from Latin instituō.	[ ]	[ ]	[3]
4534	marocain	Moroccan	nadj	[maʀɔkɛ͂, ɛn]					4516. marocain Maroc +‎ -ain	[ ]	[ ]	[3]
4535	le nominal	nominal	nadj	[nɔminal, o]					4517. nominal Borrowed from Latin nominalis.	[ ]	[ ]	[3]
4536	peiner	to toil, labor, struggle	v	[pene]					4518. peiner Old French pener et al. corresponding to peine +‎ -er.	[ ]	[ ]	[3]
4537	le renouvellement	replacement, recurrence, repetition	nm	[ʀ(ə)nuvɛlmɑ͂]					4519. renouvellement From renouveler +‎ -ment.	[ ]	[ ]	[3]
4538	le protestant	Protestant	nadj	[pʀɔtɛstɑ͂, ɑ͂t]					4520. protestant From protester +‎ -ant. Influenced by German Protestant.	[ ]	[ ]	[3]
4539	le faisceau	bundle, beam, stack	nm	[fɛso]						[ ]	[ ]	[ ]
4540	le dégât	damage	nm	[degɑ]					4522. dégât Deverbative from Old French deguaster, inherited from Latin dēvastāre (which was borrowed as dévaster). See also gâter.	[ ]	[ ]	[3]
4541	multinational	multinational	adj	[myltinasjɔnal, o]					4523. multinational multi- +‎ national	[ ]	[ ]	[3]
4542	étroitement	closely	adv	[etʀwatmɑ͂]					4524. étroitement From étroit +‎ -ment	[ ]	[ ]	[3]
4543	faillir	to have almost, fail, fail to	v	[fajiʀ]					4525. faillir 1 From Middle French, from Old French, from Vulgar Latin fallīre, from Latin fallere, present active infinitive of fallō. See also falloir. From faillite	[ ]	[ ]	[3]
4544	nous-mêmes	ourselves	pro	[numɛm]						[ ]	[ ]	[ ]
4545	coter	to quote, rate	v	[kɔte]					4527. coter From Medieval Latin quotare, from Latin quot (“how many”).	[ ]	[ ]	[3]
4546	bien-être	well being	nmi	[bjɛ͂nɛtʀ]					4528. bien-être bien (“well”) + être (“to be”)	[ ]	[ ]	[3]
4547	énoncer	to state, set out, express	v	[enɔ͂se]					4529. énoncer From Latin ēnuntiāre, present active infinitive of ēnuntiō.	[ ]	[ ]	[3]
4548	un islamiste, une islamiste	Islamist	nm,nf	[islamist]					4530. islamiste From islam +‎ -iste.	[ ]	[ ]	[3]
4549	bilatéral	bilateral	adj	[bilateʀal, o]					4531. bilatéral From bi- +‎ latéral.	[ ]	[ ]	[3]
4550	environnemental	environmental	adj	[ɑ͂viʀɔnmɑ͂tal, o]						[ ]	[ ]	[ ]
4551	le constructeur	builder, manufacturer	nadj	[kɔ͂stʀyktœʀ]						[ ]	[ ]	[ ]
4552	déceler	to discover, detect	v	[des(ə)le]					4534. déceler From dé- +‎ celer.	[ ]	[ ]	[3]
4553	acharner	to go at fiercely and unrelentingly	v	[aʃaʀne]					4535. acharner Related to chair and carne.	[ ]	[ ]	[3]
4554	assimiler	to assimilate, take in	v	[asimile]					4536. assimiler From Old French, borrowed from Latin assimilō, assimilāre. See also assembler, an inherited doublet.	[ ]	[ ]	[3]
4555	incarner	to embody, incarnate	v	[ɛ͂kaʀne]					4537. incarner Borrowed from Ecclesiastical Latin, Late Latin incarnō, incarnāre, from Latin carō. Cf. also the Old French form encharner.	[ ]	[ ]	[3]
4556	opter	to opt, decide	v	[ɔpte]					4538. opter Borrowed from Latin optāre, present active infinitive of optō (“I choose”).	[ ]	[ ]	[3]
4557	décréter	to declare, decree	v	[dekʀete]					4539. décréter From décret.	[ ]	[ ]	[3]
4558	dix-huit	eighteen	det,nmi	[dizɥit]						[ ]	[ ]	[ ]
4559	coïncider	to coincide, correspond	v	[kɔɛ͂side]						[ ]	[ ]	[ ]
4560	le renforcement	reinforcement, strengthening	nm	[ʀɑ͂fɔʀsəmɑ͂]						[ ]	[ ]	[ ]
4561	une élaboration	working-out, development	nf	[elabɔʀasjɔ͂]						[ ]	[ ]	[ ]
4562	une habitation	residence, home, dwelling, housing	nf	[abitasjɔ͂]						[ ]	[ ]	[ ]
4563	représentatif	representative	adj	[ʀ(ə)pʀezɑ͂tatif, -iv]					4545. représentatif From Medieval Latin repraesentātīvus.	[ ]	[ ]	[3]
4564	une imposition	taxation	nf	[ɛ͂pozisjɔ͂]						[ ]	[ ]	[ ]
4565	un ajustement	adjustment	nm	[aʒystəmɑ͂]						[ ]	[ ]	[ ]
4566	la répercussion	repercussion	nf	[ʀepɛʀkysjɔ͂]						[ ]	[ ]	[ ]
4567	soi-disant	so-called, supposedly	adji	[swadizɑ͂]						[ ]	[ ]	[ ]
4568	salarial	salary	adj	[salaʀjal, jo]					4550. salarial From salaire +‎ -al.	[ ]	[ ]	[3]
4569	abolir	to abolish, do away with	v	[abɔliʀ]					4551. abolir Latin abolēre, present active infinitive of aboleō (“destroy, abolish”).	[ ]	[ ]	[3]
4570	la cohésion	cohesion	nf	[koezjɔ͂]						[ ]	[ ]	[ ]
4571	minimal	minimal, minimum	adj	[minimal, o]						[ ]	[ ]	[ ]
4572	implanter	to implant, set up, establish	v	[ɛ͂plɑ͂te]						[ ]	[ ]	[ ]
4573	exhorter	to exhort, urge	v	[ɛgzɔʀte]					4555. exhorter Borrowed from Latin exhortor.	[ ]	[ ]	[3]
4574	sélectionner	to select	v	[selɛksjɔne]					4556. sélectionner From sélection	[ ]	[ ]	[3]
4575	paralyser	to paralyze	v	[paʀalize]						[ ]	[ ]	[ ]
4576	le préjugé	prejudice, bias	nm	[pʀeʒyʒe]						[ ]	[ ]	[ ]
4577	nord-ouest	north-west	nmi	[nɔʀwɛst]						[ ]	[ ]	[ ]
4578	un affaiblissement	weakening	nm	[afeblismɑ͂]					4560. affaiblissement affaibliss- +‎ -ment.	[ ]	[ ]	[3]
4579	peupler	to populate, inhabit	v	[pœple]					4561. peupler From peuple or possibly Late Latin populāre, from Latin populus. Compare Catalan, Spanish, and Occitan poblar, Portuguese povoar, Italian popolare.	[ ]	[ ]	[3]
4580	resserrer	to tighten up, strengthen	v	[ʀ(ə)seʀe]					4562. resserrer re- (“again”) +‎ serrer (“to tighten”)	[ ]	[ ]	[3]
4581	activement	actively	adv	[aktivmɑ͂]						[ ]	[ ]	[ ]
4582	incompatible	incompatible	adj(f)	[ɛ͂kɔ͂patibl]						[ ]	[ ]	[ ]
4583	la synthèse	summary, synthesis	nf	[sɛ͂tɛz]					4565. synthèse Borrowed from Ancient Greek σύνθεσις (súnthesis).	[ ]	[ ]	[3]
4584	la conjoncture	situation, climate	nf	[kɔ͂ʒɔ͂ktyʀ]					4566. conjoncture Alteration (after Latin conjunctus) of Old French conjointure, from conjoint.	[ ]	[ ]	[3]
4585	réformer	to re-form, reform, discharge	v	[ʀefɔʀme]					4567. réformer Borrowed from Latin reformo, reformare.	[ ]	[ ]	[3]
4586	reléguer	to relegate	v	[ʀ(ə)lege]					4568. reléguer Borrowed from Latin relēgō, relēgāre (“send away; banish”), from re- (“back, away”) + lēgō (“send, dispatch”).	[ ]	[ ]	[3]
4587	un intervenant	contributor, intervener	nadj	[ɛ͂tɛʀvənɑ͂, ɑ͂t]						[ ]	[ ]	[ ]
4588	arbitraire	arbitrary	nadj(f)	[aʀbitʀɛʀ]						[ ]	[ ]	[ ]
4589	la propagation	propagation, spreading	nf	[pʀɔpagasjɔ͂]						[ ]	[ ]	[ ]
4590	grand-père	grandfather	nm	[gʀɑ͂pɛʀ]						[ ]	[ ]	[ ]
4591	décliner	to decline, refuse, turn down	v	[dekline]					4573. décliner From Old French decliner, borrowed from Latin dēclīnō, dēclīnāre.	[ ]	[ ]	[3]
4592	un écu	ecu	nm	[eky]					4574. écu From Old French escut, inherited from Latin scūtum.	[ ]	[ ]	[3]
4593	indirect	indirect	adj	[ɛ͂diʀɛkt]					4575. indirect From in- +‎ direct.	[ ]	[ ]	[3]
4594	démentir	to deny, refute, contradict	v	[demɑ͂tiʀ]					4576. démentir From dé- +‎ mentir.	[ ]	[ ]	[3]
4595	sud-ouest	south-west	nmi	[sydwɛst]						[ ]	[ ]	[ ]
4596	le déterminant	determining, deciding, crucial	nadj	[detɛʀminɑ͂]						[ ]	[ ]	[ ]
4597	sous-marin	submarine, underwater	nadj	[sumaʀɛ͂]					4579. sous-marin sous- +‎ marin	[ ]	[ ]	[3]
4598	un acheminement	routing, shipment	nm	[aʃ(ə)minmɑ͂]					4580. acheminement From acheminer +‎ -ment.	[ ]	[ ]	[3]
4599	le notable	notable, noteworthy	nadj(f)	[nɔtabl]					4581. notable From Latin notābilis.	[ ]	[ ]	[3]
4600	le tchèque	Czech	nadj(f)	[tʃɛk]						[ ]	[ ]	[ ]
4601	là-dedans	inside, in it	adv	[lad(ə)dɑ͂]					4583. là-dedans là +‎ dedans	[ ]	[ ]	[3]
4602	le différend	disagreement, controversy	nm	[difeʀɑ͂]						[ ]	[ ]	[ ]
4603	explicite	explicitly	adj(f)	[ɛksplisit]					4585. explicite 1 Borrowed from Latin explicitus See etymology on the main entry.	[ ]	[ ]	[3]
4604	par-dessus	over	adv	[paʀdəsy]					4586. par-dessus par + dessus	[ ]	[ ]	[3]
4605	apparent	apparent, obvious	adj	[apaʀɑ͂, ɑ͂t]					4587. apparent From Old French aparent, aparant, borrowed from Latin apparens, apparentem.	[ ]	[ ]	[3]
4606	une allocation	allocation, granting, allotment, allowance	nf	[alɔkasjɔ͂]					4588. allocation From Middle French allocacion, from Medieval Latin allocātiō.	[ ]	[ ]	[3]
4607	décéder	to die, pass away, pass on	v	[desede]					4589. décéder Borrowed from Latin dēcēdō, dēcēdere.	[ ]	[ ]	[3]
4608	dix-sept	seventeen	det,nmi	[dissɛt]						[ ]	[ ]	[ ]
4609	une ambiguïté	ambiguity	nf	[ɑ͂bigɥite]						[ ]	[ ]	[ ]
4610	consultatif	advisory	adj	[kɔ͂syltatif, -iv]						[ ]	[ ]	[ ]
4611	la complexité	complexity	nf	[kɔ͂plɛksite]					4593. complexité complexe + -ity	[ ]	[ ]	[3]
4612	brandir	to brandish, wield, wave	v	[bʀɑ͂diʀ]						[ ]	[ ]	[ ]
4613	précaire	precarious, makeshift	adj(f)	[pʀekɛʀ]					4595. précaire Borrowed from Latin precārius. Doublet of prière.	[ ]	[ ]	[3]
